Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,ENA_first_public,ENA-LAST-UPDATE,Scientific_Name,ENA_first_public,ENA_last_update,INSDC_center_alias
ERR4775967,WGS,101,58071364,PRJEB37924,SAMEA7501495,32899234,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645803,SAMEA7501495,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501495,ibs_442,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_442,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775968,WGS,101,122314333,PRJEB37924,SAMEA7501496,61120521,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645804,SAMEA7501496,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501496,ibs_443,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_443,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775969,WGS,101,72065621,PRJEB37924,SAMEA7501497,36530846,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645805,SAMEA7501497,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501497,ibs_444,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_444,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775970,WGS,101,84646080,PRJEB37924,SAMEA7501498,43507013,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645806,SAMEA7501498,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501498,ibs_445,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_445,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775971,WGS,126,297761436,PRJEB37924,SAMEA7501499,151227171,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645807,SAMEA7501499,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501499,ibs_446,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_446,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775972,WGS,101,12928,PRJEB37924,SAMEA7501500,41517,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645808,SAMEA7501500,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501500,ibs_447,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_447,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775973,WGS,101,58109340,PRJEB37924,SAMEA7501501,30025029,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645809,SAMEA7501501,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501501,ibs_448,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_448,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775974,WGS,101,51586356,PRJEB37924,SAMEA7501502,26673163,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645810,SAMEA7501502,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501502,ibs_449,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_449,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775975,WGS,101,124571784,PRJEB37924,SAMEA7501503,68190838,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645811,SAMEA7501503,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501503,ibs_450,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_450,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775976,WGS,126,381714228,PRJEB37924,SAMEA7501504,195201758,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645812,SAMEA7501504,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501504,ibs_451,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_451,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775977,WGS,101,6457738,PRJEB37924,SAMEA7501505,4296812,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645813,SAMEA7501505,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501505,ibs_452,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_452,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775978,WGS,101,62461733,PRJEB37924,SAMEA7501506,32918185,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645814,SAMEA7501506,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501506,ibs_453,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_453,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775979,WGS,101,81982306,PRJEB37924,SAMEA7501507,41315734,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645815,SAMEA7501507,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501507,ibs_454,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_454,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775980,WGS,126,590531634,PRJEB37924,SAMEA7501508,294571694,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645816,SAMEA7501508,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:51:00Z,1,SAMEA7501508,ibs_455,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_455,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775981,WGS,101,86692946,PRJEB37924,SAMEA7501509,43839660,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645817,SAMEA7501509,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501509,ibs_456,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_456,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775982,WGS,126,270622296,PRJEB37924,SAMEA7501510,138384687,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645818,SAMEA7501510,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501510,ibs_457,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_457,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775983,WGS,101,483992,PRJEB37924,SAMEA7501511,359057,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645819,SAMEA7501511,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501511,ibs_458,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_458,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775984,WGS,101,61395375,PRJEB37924,SAMEA7501512,31288729,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645820,SAMEA7501512,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501512,ibs_459,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_459,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775985,WGS,101,160882092,PRJEB37924,SAMEA7501513,80467201,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645821,SAMEA7501513,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501513,ibs_460,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_460,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775986,WGS,101,25317973,PRJEB37924,SAMEA7501514,14604269,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645822,SAMEA7501514,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501514,ibs_461,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_461,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775987,WGS,126,272229426,PRJEB37924,SAMEA7501515,136716085,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645823,SAMEA7501515,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501515,ibs_462,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_462,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775988,WGS,101,184426,PRJEB37924,SAMEA7501516,166640,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645824,SAMEA7501516,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501516,ibs_463,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_463,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775989,WGS,101,82320151,PRJEB37924,SAMEA7501517,41565854,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645825,SAMEA7501517,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501517,ibs_464,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_464,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775990,WGS,101,84767684,PRJEB37924,SAMEA7501518,43022157,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645826,SAMEA7501518,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501518,ibs_465,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_465,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775991,WGS,126,356437116,PRJEB37924,SAMEA7501519,181995039,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645827,SAMEA7501519,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501519,ibs_466,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_466,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775992,WGS,101,9386334,PRJEB37924,SAMEA7501520,5720481,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645828,SAMEA7501520,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501520,ibs_467,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_467,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,human metagenome,,,
ERR4775993,WGS,101,54651605,PRJEB37924,SAMEA7501521,27002355,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645829,SAMEA7501521,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501521,ibs_468,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_468,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,human metagenome,,,
ERR4775994,WGS,101,153445058,PRJEB37924,SAMEA7501522,77324147,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645830,SAMEA7501522,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501522,ibs_469,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_469,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,human metagenome,,,
ERR4775995,WGS,126,340886322,PRJEB37924,SAMEA7501523,171894463,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645831,SAMEA7501523,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501523,ibs_470,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_470,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,human metagenome,,,
ERR4775996,WGS,101,11758420,PRJEB37924,SAMEA7501524,7760111,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645832,SAMEA7501524,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:49:00Z,1,SAMEA7501524,ibs_471,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_471,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,human metagenome,,,
ERR4775997,WGS,101,74677986,PRJEB37924,SAMEA7501525,37506577,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645833,SAMEA7501525,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:50:00Z,1,SAMEA7501525,ibs_472,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_472,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,human metagenome,,,
