Run,Tag,Group
SRR5950661,1,SRR5950661
SRR5950662,1,SRR5950662
SRR5950663,1,SRR5950663
SRR5950664,0,SRR5950664
SRR5950665,1,SRR5950665
SRR5950666,1,SRR5950666
SRR5950667,1,SRR5950667
SRR5950668,1,SRR5950668
SRR5950669,1,SRR5950669
SRR5950670,1,SRR5950670
SRR5950671,1,SRR5950671
SRR5950672,1,SRR5950672
SRR5950673,0,SRR5950673
SRR5950674,1,SRR5950674
SRR5950675,1,SRR5950675
SRR5950676,1,SRR5950676
SRR5950677,1,SRR5950677
SRR5950678,1,SRR5950678
SRR5950679,1,SRR5950679
SRR5950680,1,SRR5950680
SRR5950681,1,SRR5950681
SRR5950682,1,SRR5950682
SRR5950683,1,SRR5950683
SRR5950684,1,SRR5950684
SRR5950685,1,SRR5950685
SRR5950686,0,SRR5950686
SRR5950687,1,SRR5950687
SRR5950688,1,SRR5950688
SRR5950689,0,SRR5950689
SRR5950690,0,SRR5950690
SRR5950691,1,SRR5950691
SRR5950692,1,SRR5950692
SRR5950693,0,SRR5950693
SRR5950694,1,SRR5950694
SRR5950695,1,SRR5950695
SRR5950696,0,SRR5950696
SRR5950697,0,SRR5950697
SRR5950698,1,SRR5950698
SRR5950699,0,SRR5950699
SRR5950700,1,SRR5950700
SRR5950701,1,SRR5950701
SRR5950702,0,SRR5950702
SRR5950703,1,SRR5950703
SRR5950704,0,SRR5950704
SRR5950705,1,SRR5950705
SRR5950706,0,SRR5950706
SRR5950707,1,SRR5950707
SRR5950708,0,SRR5950708
SRR5950709,1,SRR5950709
SRR5950710,1,SRR5950710
SRR5950711,0,SRR5950711
SRR5950712,1,SRR5950712
SRR5950713,1,SRR5950713
SRR5950714,1,SRR5950714
SRR5950715,0,SRR5950715
SRR5950716,1,SRR5950716
SRR5950717,0,SRR5950717
SRR5950718,0,SRR5950718
SRR5950719,0,SRR5950719
SRR5950720,1,SRR5950720
SRR5950721,1,SRR5950721
SRR5950722,1,SRR5950722
SRR5950723,1,SRR5950723
SRR5950724,1,SRR5950724
SRR5950725,1,SRR5950725
SRR5950726,0,SRR5950726
SRR5950727,0,SRR5950727
SRR5950728,1,SRR5950728
SRR5950729,0,SRR5950729
SRR5950730,1,SRR5950730
SRR5950731,1,SRR5950731
SRR5950732,1,SRR5950732
SRR5950733,0,SRR5950733
SRR5950734,1,SRR5950734
SRR5950735,0,SRR5950735
SRR5950736,1,SRR5950736
SRR5950737,1,SRR5950737
SRR5950738,1,SRR5950738
SRR5950739,1,SRR5950739
SRR5950740,0,SRR5950740
SRR5950741,1,SRR5950741
SRR5950742,1,SRR5950742
SRR5950743,1,SRR5950743
SRR5950744,1,SRR5950744
SRR5950745,0,SRR5950745
SRR5950746,1,SRR5950746
SRR5950747,0,SRR5950747
SRR5950748,1,SRR5950748
SRR5950749,1,SRR5950749
SRR5950750,1,SRR5950750
SRR5950751,1,SRR5950751
SRR5950752,0,SRR5950752
SRR5950753,0,SRR5950753
SRR5950754,1,SRR5950754
SRR5950755,1,SRR5950755
SRR5950756,1,SRR5950756
SRR5950757,1,SRR5950757
SRR5950758,1,SRR5950758
SRR5950759,0,SRR5950759
SRR5950760,1,SRR5950760
SRR5950761,1,SRR5950761
SRR5950762,1,SRR5950762
SRR5950763,1,SRR5950763
SRR5950764,1,SRR5950764
SRR5950765,1,SRR5950765
SRR5950766,1,SRR5950766
SRR5950767,1,SRR5950767
SRR5950768,1,SRR5950768
SRR5950769,0,SRR5950769
SRR5950770,1,SRR5950770
SRR5950771,1,SRR5950771
SRR5950772,1,SRR5950772
SRR5950773,1,SRR5950773
SRR5950774,1,SRR5950774
SRR5950775,1,SRR5950775
SRR5950776,1,SRR5950776
SRR5950777,0,SRR5950777
SRR5950778,1,SRR5950778
SRR5950779,1,SRR5950779
SRR5950780,1,SRR5950780
SRR5950781,1,SRR5950781
SRR5950782,1,SRR5950782
SRR5950783,0,SRR5950783
SRR5950784,0,SRR5950784
SRR5950785,1,SRR5950785
SRR5950786,1,SRR5950786
SRR5950787,1,SRR5950787
SRR5950788,1,SRR5950788
SRR5950789,1,SRR5950789
SRR5950790,1,SRR5950790
SRR5950791,0,SRR5950791
SRR5950792,1,SRR5950792
SRR5950793,1,SRR5950793
SRR5950794,1,SRR5950794
SRR5962882,0,SRR5962882
SRR5962883,0,SRR5962883
SRR5962884,1,SRR5962884
SRR5962885,1,SRR5962885
SRR5962886,1,SRR5962886
SRR5962887,1,SRR5962887
SRR5962888,1,SRR5962888
SRR5962889,1,SRR5962889
SRR5962890,1,SRR5962890
SRR5962891,1,SRR5962891
SRR5962892,1,SRR5962892
SRR5962893,0,SRR5962893
SRR5962894,1,SRR5962894
SRR5962895,1,SRR5962895
SRR5962896,0,SRR5962896
SRR5962897,1,SRR5962897
SRR5962898,1,SRR5962898
SRR5962899,1,SRR5962899
SRR5962900,1,SRR5962900
SRR5962901,1,SRR5962901
SRR5962902,0,SRR5962902
SRR5962903,1,SRR5962903
SRR5962904,0,SRR5962904
SRR5962905,1,SRR5962905
SRR5962906,0,SRR5962906
SRR5962907,1,SRR5962907
SRR5962908,1,SRR5962908
SRR5963912,0,SRR5963912
SRR5963913,1,SRR5963913
SRR5963914,1,SRR5963914
SRR5963915,1,SRR5963915
SRR5963916,1,SRR5963916
SRR5963917,1,SRR5963917
SRR5963918,1,SRR5963918
SRR5963919,1,SRR5963919
SRR5963920,1,SRR5963920
SRR5963921,1,SRR5963921
SRR5963922,1,SRR5963922
SRR5963923,0,SRR5963923
SRR5963924,0,SRR5963924
SRR5963925,1,SRR5963925
SRR5963926,1,SRR5963926
SRR5963927,0,SRR5963927
SRR5963928,1,SRR5963928
SRR5963929,1,SRR5963929
SRR5963930,1,SRR5963930
SRR5963931,0,SRR5963931
SRR5963932,1,SRR5963932
SRR5963933,1,SRR5963933
SRR5963934,1,SRR5963934
SRR5963935,1,SRR5963935
SRR5963936,1,SRR5963936
SRR5963937,1,SRR5963937
SRR5963938,1,SRR5963938
SRR5963939,1,SRR5963939
SRR5963940,1,SRR5963940
SRR5963941,1,SRR5963941
SRR5963942,1,SRR5963942
SRR5963943,1,SRR5963943
SRR5963944,1,SRR5963944
SRR5963945,0,SRR5963945
SRR5963946,0,SRR5963946
SRR5963947,0,SRR5963947
SRR5963948,0,SRR5963948
SRR5946605,1,SRR5946605
SRR5946606,1,SRR5946606
SRR5946607,1,SRR5946607
SRR5946608,0,SRR5946608
SRR5946609,0,SRR5946609
SRR5946610,0,SRR5946610
SRR5946611,0,SRR5946611
SRR5946612,0,SRR5946612
SRR5946613,1,SRR5946613
SRR5946614,1,SRR5946614
SRR5946615,1,SRR5946615
SRR5946616,1,SRR5946616
SRR5946617,1,SRR5946617
SRR5946618,0,SRR5946618
SRR5946619,1,SRR5946619
SRR5946620,1,SRR5946620
SRR5946621,1,SRR5946621
SRR5946622,0,SRR5946622
SRR5946623,0,SRR5946623
SRR5946624,1,SRR5946624
SRR5946625,0,SRR5946625
SRR5946626,0,SRR5946626
SRR5946627,1,SRR5946627
SRR5946628,0,SRR5946628
SRR5946629,1,SRR5946629
SRR5946630,1,SRR5946630
SRR5946631,1,SRR5946631
SRR5946632,0,SRR5946632
SRR5946633,1,SRR5946633
SRR5946634,1,SRR5946634
SRR5946635,1,SRR5946635
SRR5946636,1,SRR5946636
SRR5946637,1,SRR5946637
SRR5946638,1,SRR5946638
SRR5946639,1,SRR5946639
SRR5946640,0,SRR5946640
SRR5946641,1,SRR5946641
SRR5946642,1,SRR5946642
SRR5946643,1,SRR5946643
SRR5946644,0,SRR5946644
SRR5946645,0,SRR5946645
SRR5946646,1,SRR5946646
SRR5946647,0,SRR5946647
SRR5946648,1,SRR5946648
SRR5946649,1,SRR5946649
SRR5946650,1,SRR5946650
SRR5946651,0,SRR5946651
SRR5946652,0,SRR5946652
SRR5946653,1,SRR5946653
SRR5946654,1,SRR5946654
SRR5946655,1,SRR5946655
SRR5946656,1,SRR5946656
SRR5946657,1,SRR5946657
SRR5946658,1,SRR5946658
SRR5946659,1,SRR5946659
SRR5946660,0,SRR5946660
SRR5946661,1,SRR5946661
SRR5946662,1,SRR5946662
SRR5946663,1,SRR5946663
SRR5946664,1,SRR5946664
SRR5946665,1,SRR5946665
SRR5946666,1,SRR5946666
SRR5946667,1,SRR5946667
SRR5946668,1,SRR5946668
SRR5946669,1,SRR5946669
SRR5946670,0,SRR5946670
SRR5946671,0,SRR5946671
SRR5946672,0,SRR5946672
SRR5946673,1,SRR5946673
SRR5946674,1,SRR5946674
SRR5946675,1,SRR5946675
SRR5946676,0,SRR5946676
SRR5946677,1,SRR5946677
SRR5946678,1,SRR5946678
SRR5946679,1,SRR5946679
SRR5946680,1,SRR5946680
SRR5946681,0,SRR5946681
SRR5946682,0,SRR5946682
SRR5946683,1,SRR5946683
SRR5946684,0,SRR5946684
SRR5946685,1,SRR5946685
SRR5946686,1,SRR5946686
SRR5946687,1,SRR5946687
SRR5946688,1,SRR5946688
SRR5946689,0,SRR5946689
SRR5946690,1,SRR5946690
SRR5946691,1,SRR5946691
SRR5946692,1,SRR5946692
SRR5946693,1,SRR5946693
SRR5946694,1,SRR5946694
SRR5946695,1,SRR5946695
SRR5946696,0,SRR5946696
SRR5946697,1,SRR5946697
SRR5946698,1,SRR5946698
SRR5946699,1,SRR5946699
SRR5946700,1,SRR5946700
SRR5946701,0,SRR5946701
SRR5946702,1,SRR5946702
SRR5946703,1,SRR5946703
SRR5946704,0,SRR5946704
SRR5946705,1,SRR5946705
SRR5946706,1,SRR5946706
SRR5946707,0,SRR5946707
SRR5946708,0,SRR5946708
SRR5946709,1,SRR5946709
SRR5946710,1,SRR5946710
SRR5946711,0,SRR5946711
SRR5946712,0,SRR5946712
SRR5946713,0,SRR5946713
SRR5946714,1,SRR5946714
SRR5946715,1,SRR5946715
SRR5946716,1,SRR5946716
SRR5946717,1,SRR5946717
SRR5946718,1,SRR5946718
SRR5946719,1,SRR5946719
SRR5946720,1,SRR5946720
SRR5946721,1,SRR5946721
SRR5946722,1,SRR5946722
SRR5946723,0,SRR5946723
SRR5946724,1,SRR5946724
SRR5946725,0,SRR5946725
SRR5946726,1,SRR5946726
SRR5946727,1,SRR5946727
SRR5946728,1,SRR5946728
SRR5946729,0,SRR5946729
SRR5946730,0,SRR5946730
SRR5946731,0,SRR5946731
SRR5946732,1,SRR5946732
SRR5946733,1,SRR5946733
SRR5946734,1,SRR5946734
SRR5946735,0,SRR5946735
SRR5946736,1,SRR5946736
SRR5946737,0,SRR5946737
SRR5946738,1,SRR5946738
SRR5946739,1,SRR5946739
SRR5946740,0,SRR5946740
SRR5946741,1,SRR5946741
SRR5946742,1,SRR5946742
SRR5946743,1,SRR5946743
SRR5946744,1,SRR5946744
SRR5946745,1,SRR5946745
SRR5946746,0,SRR5946746
SRR5946747,0,SRR5946747
SRR5946748,0,SRR5946748
SRR5946749,1,SRR5946749
SRR5946750,1,SRR5946750
SRR5946751,0,SRR5946751
SRR5946752,1,SRR5946752
SRR5946753,1,SRR5946753
SRR5946754,1,SRR5946754
SRR5946755,1,SRR5946755
SRR5946756,1,SRR5946756
SRR5946757,1,SRR5946757
SRR5946758,1,SRR5946758
SRR5946759,1,SRR5946759
SRR5946760,0,SRR5946760
SRR5946761,1,SRR5946761
SRR5946762,0,SRR5946762
SRR5949326,1,SRR5949326
SRR5949495,1,SRR5949495
